HYG_ID,Name,Code,X,Y,3D_X,3D_Y,3D_Z,Spectrum,AbsMag,ColorIndex,Habitable
83109,UGP 422,HIP 83363,67,334,-3.01781,-11.7266,-22.36479,K3V,6.7130675458,1.035,True
83119,UGP 423,HIP 83373,151,425,-8.61993,-33.56127,-7.29792,K2V,6.2343234619,0.89,True
83420,UGP 426,HIP 83676,168,432,-7.05619,-29.46912,-3.27425,K2V,6.38003115193,1.015,True
12319,UGP 43,HIP 12351,834,104,6.69744,5.57118,-14.04354,M0Ve,8.38913576466,1.396,False
86395,UGP 439,HIP 86661,175,418,-2.49085,-32.4087,-5.19232,K3V,7.15293884763,1.05,True
87194,UGP 442,HIP 87464,181,417,-1.03023,-30.56902,-4.06005,K5V,7.49339515516,1.151,False
88686,UGP 444,HIP 88962,181,398,1.07909,-25.87128,-5.52202,K7V,8.38573492414,1.372,True
88684,UGP 445,HIP 88961,201,423,1.2142,-29.16281,-0.16663,K3V,6.60393679315,1.02,True
89758,UGP 451,HIP 90035,208,420,2.60664,-26.7213,0.80017,K7V,7.97446518109,1.258,False
89994,UGP 453,HIP 90272,200,415,3.63368,-32.97501,-0.99417,K3V,6.98499565837,0.99,True
12690,UGP 46,HIP 12723,6,151,14.29198,12.37674,-19.89067,K5V,6.8478918415,1.04,True
92466,UGP 460,HIP 92755,102,312,4.58765,-19.07048,-27.35284,K4V,6.54451325902,1.13,True
92568,UGP 462,HIP 92858,143,335,4.5321,-18.41267,-14.54891,K1V,6.0879583793,0.857,False
92777,UGP 463,HIP 93069,64,2,1.75493,-6.84619,-10.47444,M2V,8.35198022965,1.433,True
93106,UGP 464,HIP 93398,189,369,8.97265,-32.72834,-8.2668,K3V:,7.06410674011,1.05,True
95005,UGP 467,HIP 95299,207,360,11.25152,-29.59023,-3.65438,K5V,7.14326469625,1.094,False
95812,UGP 468,HIP 96113,158,317,7.0567,-16.52264,-12.79272,K3/K4V,6.97240757895,1.088,True
95785,UGP 469,HIP 96085,222,338,6.91208,-16.26227,-3.52284,K2V,6.25146491561,0.922,True
13311,UGP 47,HIP 13345,453,180,21.94829,20.42071,-4.35704,K7V,7.41322762165,1.216,True
96555,UGP 473,HIP 96861,102,286,8.01906,-16.94505,-28.13267,K3V,6.3849908483,1.04,True
96850,UGP 476,HIP 97156,112,290,8.08716,-16.42189,-23.71506,K2V,6.35743166172,0.99,True
97796,UGP 477,HIP 98106,60,275,3.44079,-6.19017,-22.27672,K5V,6.55620390118,1.058,True
97495,UGP 478,HIP 97805,185,319,12.08773,-22.61494,-11.38957,K4V,7.20968847682,1.155,True
98006,UGP 481,HIP 98316,110,286,6.46967,-11.37158,-18.64078,K3V,6.75281718552,1.05,True
99317,UGP 486,HIP 99634,37,260,2.37311,-3.61038,-30.85159,K2V,5.99252516202,0.896,False
98368,UGP 487,HIP 98679,80,8,3.8618,-6.51823,-9.04572,K5V...,8.33069853438,1.124,False
14551,UGP 49,HIP 14587,831,158,7.27606,7.82791,-18.64052,K5V,7.60913189475,1.207,True
2738,UGP 5,HIP 2743,49,186,12.86726,1.98204,-26.33486,K3V,6.20994775706,0.854,False
15057,UGP 50,HIP 15095,753,118,10.84994,12.34386,-8.17477,K5V,7.85118549452,1.235,True
101790,UGP 503,HIP 102119,200,288,13.81518,-16.21884,-8.74703,K5V,8.01844909559,1.121,False
102165,UGP 506,HIP 102495,192,281,18.79611,-21.18842,-12.06932,K7V,8.28808010285,1.299,True
103774,UGP 513,HIP 104108,96,248,12.47857,-11.89085,-28.84436,K3V,6.78816463437,1.04,False
103905,UGP 514,HIP 104239,235,283,12.4839,-11.72632,-4.24588,K1V,5.88676606321,0.901,False
15686,UGP 52,HIP 15725,766,146,16.61387,20.26006,-15.24268,K4V,6.87191157773,1.061,True
105565,UGP 524,HIP 105905,107,251,10.14979,-8.00413,-19.25467,K3V,6.82339376089,0.924,False
106012,UGP 528,HIP 106353,202,251,20.1286,-15.1137,-9.64067,K1/K2V,6.29686954808,0.878,False
15880,UGP 53,HIP 15919,475,229,9.42089,11.73795,-1.41263,K5V,6.96264924262,1.153,False
106801,UGP 534,HIP 107143,151,242,14.64886,-10.05223,-15.51164,K5V,6.95682928296,1.054,False
106792,UGP 535,HIP 107133,172,235,21.50796,-14.77263,-15.42748,K5V,8.11191157773,1.295,False
107283,UGP 540,HIP 107625,153,238,15.19587,-9.86837,-15.34172,K3V,6.74244181257,0.96,True
107820,UGP 541,HIP 108162,44,249,4.94132,-3.00304,-25.7367,K3IV,6.12376892213,1.0,False
109471,UGP 550,HIP 109816,165,211,22.44633,-11.12048,-15.84084,K3/K4V,7.16072539127,1.07,True
110098,UGP 556,HIP 110443,71,44,7.06236,-3.20834,-10.89946,K7V,8.34805598498,1.329,True
16095,UGP 56,HIP 16134,461,248,7.31355,9.3498,-4.27483,K5V,7.88527033999,1.337,False
110368,UGP 561,HIP 110714,142,201,24.40095,-10.62522,-20.19931,K7V,7.8405335842,1.335,True
110313,UGP 562,HIP 110655,156,200,24.92434,-10.961,-17.82082,K7V,8.02781280128,1.312,False
110405,UGP 563,HIP 110750,206,197,23.18643,-10.05492,-8.79515,K3/K4V,7.11261548925,1.135,False
111217,UGP 567,HIP 111566,69,222,11.30304,-4.3314,-28.41224,M2,7.17138422209,1.103,True
111631,UGP 575,HIP 111983,129,211,14.92283,-5.35954,-16.53571,K5V,7.33992124021,1.044,True
16201,UGP 58,HIP 16242,492,200,12.9643,16.79342,-4.38485,M0V,8.27132900074,1.403,False
113338,UGP 588,HIP 113697,121,192,17.65366,-4.59604,-18.23487,K5V,6.87247900504,1.024,False
113685,UGP 592,HIP 114044,138,173,28.3922,-6.85222,-19.97693,K7V,7.98586078756,1.255,True
113882,UGP 595,HIP 114242,200,184,17.59728,-4.04215,-8.32102,K4:V:,8.70783992528,1.12,False
114000,UGP 596,HIP 114361,35,59,5.57325,-1.24345,-13.9455,K5V,7.39953188676,1.201,False
114055,UGP 597,HIP 114416,51,231,7.3369,-1.6151,-19.4084,K3V,7.10846696002,1.004,True
16030,UGP 60,HIP 16069,819,104,4.52406,5.73768,-14.65404,K5V,7.00913959998,1.13,False
114094,UGP 600,HIP 114455,162,168,24.26516,-5.28971,-14.29096,K3V,6.3641271348,0.966,True
114358,UGP 601,HIP 114719,215,180,17.94543,-3.62881,-6.53541,K7V,9.01650479958,1.449,False
114762,UGP 605,HIP 115123,70,219,9.31869,-1.68123,-16.75067,K7V,7.50876358411,1.154,False
16670,UGP 61,HIP 16711,797,88,5.24191,7.1497,-9.99236,K7V,7.94124911389,1.31,True
116881,UGP 618,HIP 117247,167,152,32.60136,-1.93019,-13.88138,K1V,6.17970494387,0.882,True
17304,UGP 65,HIP 17346,727,142,13.3068,19.49687,-10.74024,K5V,7.13068512615,1.128,True
17378,UGP 67,HIP 17420,728,101,7.42797,11.00405,-4.6003,K2V,6.36148482913,0.927,False
17502,UGP 69,HIP 17544,740,135,10.66121,16.01588,-10.17097,K2V,6.52142757861,1.012,True
18235,UGP 70,HIP 18280,509,228,7.96006,13.06516,-1.83169,M0V,8.081223484,1.366,True
18465,UGP 71,HIP 18512,513,223,8.03323,13.56725,-0.31901,K4V,7.08078876593,1.115,False
18404,UGP 72,HIP 18450,773,123,6.79075,11.36965,-11.65242,K5V,7.61753228495,1.214,True
19392,UGP 73,HIP 19441,549,152,15.32423,29.38152,5.42977,K5V,7.46962346708,1.192,True
19285,UGP 74,HIP 19333,813,174,6.07021,11.48849,-22.08209,K4V,7.66699275641,1.211,True
19738,UGP 75,HIP 19788,560,158,14.77719,29.80239,1.75579,K3V,6.16705343954,0.943,True
19782,UGP 76,HIP 19832,556,194,8.99607,18.27398,-1.57372,K5V,7.8287634807,1.209,False
19834,UGP 78,HIP 19884,792,84,3.42749,7.0224,-10.48767,K5V,7.05717146842,1.115,False
3869,UGP 8,HIP 3879,62,166,15.73711,3.4747,-22.67206,K5V,7.27849447359,1.157,False
20190,UGP 80,HIP 20240,594,168,12.91295,27.76715,-4.87047,K5V,7.35264859486,1.12,True
20182,UGP 81,HIP 20232,646,163,12.46188,26.77784,-7.78232,K5V,7.35539337538,1.209,True
21170,UGP 84,HIP 21223,749,155,7.40407,18.5952,-15.05294,K4V,6.74649655097,0.99,True
21231,UGP 85,HIP 21284,765,154,5.96777,15.15385,-15.46866,K5V,7.05277577831,1.106,True
21657,UGP 86,HIP 21710,571,152,9.60309,26.28086,4.86976,K3V,6.92333012535,1.018,True
26212,UGP 87,HIP 26277,799,203,1.56727,14.74924,-28.85786,K5V,6.77416317191,1.119,False
21812,UGP 89,HIP 21865,739,161,8.4696,23.94658,-17.08055,K5/M0V,7.55074567238,1.199,True
22006,UGP 91,HIP 22059,748,164,7.82792,22.96034,-18.36021,K5V,7.12399852041,0.95,False
22235,UGP 92,HIP 22288,639,165,7.91993,24.38165,-4.95215,K7V,7.44599386984,1.135,True
22378,UGP 95,HIP 22431,791,179,5.22562,16.4771,-23.68931,K4V,5.30377189496,0.846,True
22854,UGP 99,HIP 22907,722,135,4.36873,15.15976,-8.58865,K3/K4V,6.85810610653,1.072,False
117962,USNO 1,GJ 1003,346,92,16.29864,0.52219,9.13547,m,12.8217689101,1.49,False
119589,USNO 100,GJ 1289,379,289,6.51425,-0.4829,4.8404,k,13.0195255572,1.6,False
118123,USNO 111,GJ 1045,431,150,16.73744,11.18171,6.31765,m+,12.8188917084,1.62,False
118381,USNO 123,GJ 1081,542,30,1.25154,10.68999,10.69688,k-m,11.304427073,1.6,False
118474,USNO 129,GJ 3439,607,13,-7.23256,19.15701,12.14874,k-m,11.456246452,1.5,False
36236,USNO 130,HIP 36338,706,40,-4.73353,11.60597,-0.72188,,10.9759289007,1.486,True
38846,USNO 133,HIP 38956,498,318,-3.02379,5.33318,5.38702,M4V,12.4612121676,1.618,False
118969,USNO 151,GJ 1183 A,55,502,-12.92492,-9.73484,-0.10662,m,12.9049423754,1.65,False
118970,USNO 152,GJ 1183 B,55,502,-12.92421,-9.73578,-0.10615,m,12.9849423754,1.68,False
118373,USNO 16,GJ 1078,591,96,2.99535,18.805,7.90724,m,13.948708693,1.83,False
119051,USNO 165,GJ 3932,254,445,-12.08573,-20.9053,6.47325,m,12.0002999566,1.58,False
119189,USNO 174,GJ 1222,183,494,-0.41001,-16.57874,2.14851,m,11.9935059199,1.55,False
118374,USNO 18,GJ 1080,609,183,2.63674,18.91155,0.99621,M5 V,11.3925084443,1.6,False
119326,USNO 186,Gl 777  B,234,558,7.06685,-11.83181,7.9159,M4  :,13.3639435698,1.67,False
117986,USNO 2,GJ 1011,345,113,14.83815,1.52504,6.73567,k-m,13.2002060512,1.59,False
1856,USNO 211,HIP 1860,426,577,4.34956,0.44789,19.22909,K,9.83546805274,1.462,False
118032,USNO 213,GJ 1024,358,142,16.1142,4.06314,5.22834,m,12.504559462,1.64,False
118162,USNO 217,GJ 3172,443,179,19.04184,15.62203,0.15425,m,13.2026301679,1.67,False
118320,USNO 222,GJ 3302,568,153,8.63854,22.69072,4.81576,k-m,12.3319068256,1.62,False
118338,USNO 223,GJ 1072,520,250,3.85772,12.3869,5.27632,m,14.4784910589,1.95,False
118617,USNO 230,GJ 1122 A,595,537,-12.0541,10.17333,12.55705,m,12.9974083825,1.68,False
118618,USNO 231,GJ 1122 B,595,537,-12.05382,10.17309,12.55751,m,13.1474083825,1.68,False
32473,USNO 24,HIP 32560,606,22,-2.52156,11.95638,9.38241,DAn,11.1215580457,-0.098,False
118992,USNO 244,GJ 1186,396,409,-13.20463,-12.48915,3.72394,m,13.9479438259,1.82,False
119067,USNO 247,GJ 1197,321,442,-9.24528,-17.24487,9.90232,m,11.6248242133,1.64,False
119071,USNO 248,GJ 1199,293,420,-8.08469,-15.76902,4.2142,DA6,13.7878617223,0.23,False
118466,USNO 25,GJ 3430 A,588,12,-5.75386,18.18342,14.72725,sdM6,12.7602404836,1.65,False
119138,USNO 256,GJ 1214,144,519,-2.49555,-12.62704,1.11962,m,14.1137048034,1.74,False
118468,USNO 27,GJ 1096,632,16,-4.07749,11.79106,8.15157,m+,13.6136126008,1.75,False
112442,USNO 274,HIP 112800,305,42,14.82925,-4.63169,10.81987,,10.3339919844,1.523,True
118488,USNO 29,GJ 1099,592,287,-5.86331,13.437,0.25459,m,11.0989218733,1.47,False
118043,USNO 3,GJ 1029,392,257,10.59304,3.11297,5.99342,m,14.3045653387,1.89,False
118504,USNO 30,GJ 1103 A,719,27,-4.1219,7.76062,0.0011,m,13.7807113103,1.68,False
118580,USNO 315,GJ 1116 B,489,320,-3.45269,3.50422,1.76774,m,16.3285748501,1.93,False
118600,USNO 316,GJ 1121,589,539,-12.25761,11.28688,14.03597,m,12.8590634277,1.82,False
118666,USNO 318,GJ 1131,490,536,-5.55918,2.95113,16.60947,m,13.0925419743,1.75,False
118857,USNO 324,Gl 490  B,477,429,-14.31491,-3.68017,10.43532,dM4  e,11.9124473229,1.64,False
119000,USNO 328,GJ 1187,413,379,-4.38715,-4.30585,9.34516,m,15.286687594,1.95,False
80773,USNO 336,HIP 81018,162,491,-5.93582,-14.83327,3.57508,K:,11.0594951419,1.47,False
119101,USNO 337,GJ 1204,150,497,-5.42444,-14.1524,2.34975,m,12.8712379787,1.65,False
118700,USNO 36,GJ 1134,506,355,-7.75876,2.75726,6.34469,m,12.8958753602,1.68,False
119591,USNO 363,GJ 1290,310,98,20.56781,-1.40881,8.1621,m,11.5708827094,1.59,False
118057,USNO 4,GJ 1034,387,120,17.75294,6.14617,8.49602,m,13.468708693,1.84,False
118214,USNO 410,GJ 1058,480,214,10.69122,12.97549,0.86722,m,13.6489322249,1.76,False
118215,USNO 411,GJ 1059,476,60,7.18722,8.79726,10.23483,m,14.4078887416,1.89,False
118366,USNO 417,GJ 3343 B,516,20,2.26981,13.08823,21.9319,m,11.9853230351,1.64,False
118365,USNO 418,GJ 3342 A,516,20,2.26851,13.08652,21.93305,m,11.3953230351,1.62,False
118837,USNO 42,GJ 1162,774,496,-19.46304,-3.32891,-1.49215,m,12.0364568906,1.6,False
118878,USNO 44,GJ 1169,465,412,-13.29761,-4.61801,7.4436,m,12.2497982187,1.65,False
119170,USNO 443,GJ 1220,430,541,-0.24176,-1.92706,13.97001,m,13.4332311759,1.76,False
119200,USNO 444,GJ 1224,107,567,0.23956,-7.24132,-2.07221,m,14.2443546143,1.79,False
65671,USNO 45,HIP 65877,825,501,-16.45335,-6.83524,-2.68615,DA,11.0314649156,0.026,False
119263,USNO 452,GJ 1231,236,529,4.52566,-14.73871,7.71711,m,13.9771399678,1.91,False
119286,USNO 453,GJ 1238,402,337,0.9888,-2.56804,10.67641,m+,15.1580364353,1.94,False
119309,USNO 457,GJ 1243,342,341,3.82613,-7.26141,8.64256,m,12.4488098041,1.64,False
119345,USNO 462,GJ 1253,375,326,2.88425,-3.89544,7.92963,M5,14.1990613567,1.79,False
119447,USNO 468,Gl 838.1B,228,54,20.44608,-13.07963,2.40104,m,12.9639192836,1.75,False
119490,USNO 469,GJ 1266,393,572,6.59836,-3.2103,21.24011,k,10.3618000549,1.47,False
119498,USNO 470,GJ 1268,364,591,8.94322,-3.93913,12.50818,m+,13.9367027473,1.81,False
119588,USNO 475,GJ 1288,359,271,10.45589,-0.78214,6.25675,m,13.9264195088,1.77,False
118947,USNO 48,GJ 3828 A,12,479,-21.11124,-13.73791,-0.25864,M3.5,10.9639525338,1.63,False
117987,USNO 489,GJ 3033,360,94,16.2399,1.74545,9.44549,m,13.161379348,1.67,False
117998,USNO 491,GJ 3040,422,590,6.30907,0.95703,18.74561,k-m,12.0364568906,1.65,False
118959,USNO 50,Gl 543,36,490,-15.05379,-10.46638,-2.34668,M3,12.0659863255,1.64,False
118425,USNO 508,GJ 3392,637,127,-2.00669,22.07539,2.62607,DA9,14.62639007,0.55,False
118987,USNO 51,GJ 1185,70,484,-14.69621,-13.22659,-1.0941,m,11.7964568906,1.63,False
118427,USNO 510,GJ 3393,534,4,-1.39607,12.31657,18.50357,m,12.811231705,1.76,False
118443,USNO 513,GJ 3410,608,245,-3.75683,17.90748,0.80504,DA8,14.3659632135,0.32,False
39291,USNO 518,HIP 39402,560,567,-9.6516,16.17151,24.85221,M:,8.88049479964,1.49,False
119013,USNO 52,GJ 3895,361,429,-15.05074,-16.70949,7.2903,m,11.5817018369,1.51,False
119022,USNO 53,Gl 585,379,384,-7.05838,-8.70635,3.53014,M4,13.3296478004,1.78,False
119023,USNO 540,Gl 586  C,94,472,-12.0958,-15.44661,-3.11584,k-m,13.9195660561,1.84,False
119024,USNO 541,GJ 3907,384,450,-8.74323,-11.36436,13.31807,m,12.7121045007,1.73,False
119184,USNO 547,GJ 4030,260,463,-0.83352,-19.62332,8.64457,M4.5-5,11.8419295834,1.61,False
119058,USNO 55,Gl 609,363,373,-4.60441,-8.21434,3.54045,M3,12.546931922,1.63,False
119213,USNO 554,GJ 4053,396,333,0.24209,-2.92941,6.66383,m,14.1683526862,1.83,False
119223,USNO 555,GJ 1228,349,511,1.13357,-8.50571,12.15773,DXP8,14.6368463653,0.49,False
96396,USNO 560,HIP 96702,388,543,2.8539,-6.15145,20.71424,M:,9.24811704615,1.48,True
119306,USNO 561,GJ 4124,252,547,6.65183,-12.77624,9.20468,M3,11.2457793304,1.62,False
119445,USNO 569,GJ 4225,257,15,13.68086,-8.86143,8.64396,m,10.6599964327,1.62,False
119090,USNO 57,GJ 1202,286,428,-6.76725,-16.66572,5.69706,k-m,11.401379348,1.57,False
119478,USNO 571,GJ 4260,315,10,15.05924,-7.86651,14.78516,k-m,10.8069148506,1.49,False
119481,USNO 572,GJ 1265,136,25,8.89372,-4.45077,-3.17059,m,13.4768275454,1.73,False
119493,USNO 573,GJ 4274,124,14,6.48215,-2.91676,-2.2545,M4,13.8871438893,1.84,False
119130,USNO 58,GJ 1210,144,519,-2.8762,-12.38493,1.64512,m,13.4704730135,1.88,False
118175,USNO 585,GJ 3182,441,288,4.4494,4.02841,8.38188,DC9,15.2538586713,0.93,False
119156,USNO 59,GJ 1219,235,449,-2.6751,-18.87036,4.92481,m,12.2193185614,1.76,False
118351,USNO 594,GJ 3329,681,155,4.83332,20.08255,-6.46814,DC9?,14.2932098778,0.74,False
118410,USNO 599,GJ 3380,482,302,-0.06473,5.97791,7.09314,m,14.6330938043,1.87,False
118667,USNO 606,GJ 3586,508,365,-7.38774,3.86448,10.40503,k-m,12.845306317,1.66,False
118713,USNO 611,GJ 3626,582,471,-19.03245,5.96089,13.00488,m,11.186246452,1.52,False
118803,USNO 616,GJ 3710,484,486,-10.89062,-0.54496,17.05499,DA9,14.2586347446,0.58,False
119032,USNO 632,GJ 3913,349,423,-10.24467,-14.07609,7.0878,k-m,11.3195581615,1.51,False
119044,USNO 634,GJ 3919,363,433,-7.81183,-12.22384,10.08491,m,11.9240821559,1.64,False
119097,USNO 636,GJ 3965,357,427,-3.96673,-10.20027,10.31254,DA8,13.9341082265,0.42,False
119109,USNO 637,GJ 3971,406,512,-1.72557,-4.76528,12.29421,m,15.031089203,1.95,False
119214,USNO 64,Gl 712,168,528,1.38928,-14.31604,1.59782,M3,11.7773902369,1.48,False
119127,USNO 640,GJ 3988,378,360,-1.45009,-5.75077,7.42861,k-m,13.6700786991,1.75,False
119215,USNO 654,GJ 4054,373,516,0.57594,-6.17615,11.20126,DC:9,15.1132551694,0.97,False
119240,USNO 656,GJ 4076,335,517,2.42107,-11.91976,15.82599,M1,13.6091886293,1.85,False
119271,USNO 660,GJ 4105,271,525,4.36144,-13.32981,10.02791,m,10.8271399678,1.56,False
119283,USNO 661,GJ 4108,259,528,6.45761,-17.1182,10.32566,m,13.7580347636,1.82,False
119319,USNO 666,GJ 4129,259,331,7.81562,-13.77501,0.56543,k,10.9501467962,1.55,False
119267,USNO 67,GJ 1232,308,342,3.05637,-9.70988,3.24336,k-m,13.3763792437,1.85,False
119376,USNO 673,GJ 4166,248,583,12.11198,-13.17533,8.92805,DC9,14.0748500217,0.95,False
119279,USNO 68,Gl 754.1B,139,571,3.83044,-10.44544,-1.49678,dM5,11.8689010418,1.63,False
119575,USNO 685,GJ 4345,273,126,23.42621,-2.49692,2.5516,m,14.2265622548,1.78,False
118105,USNO 693,GJ 3128,413,266,7.56276,4.4671,1.60278,m,15.8560901134,2.02,False
118129,USNO 694,GJ 3146,420,269,6.80732,4.6128,1.98944,m,16.1530873827,1.98,False
118139,USNO 7,GJ 1047 C,446,89,14.10799,9.9687,12.96435,m,12.5879049551,1.7,False
119282,USNO 70,GJ 1236,294,336,3.80216,-10.15811,1.34101,m,12.1571054703,1.69,False
118433,USNO 705,GJ 3398,651,68,-2.79015,17.55601,3.65801,k-m,12.9257579943,1.65,False
118551,USNO 711,GJ 3509,511,552,-5.92226,6.98544,22.28825,m,12.7702404836,1.68,False
118577,USNO 713,GJ 3520,482,554,-2.84397,2.84716,13.13356,m,13.6306568966,1.7,False
118686,USNO 717,GJ 3602,545,502,-12.62382,5.33148,15.34898,m,11.6831813463,1.67,False
119298,USNO 72,GJ 1242,233,354,10.05835,-21.10979,1.29042,m,11.0321393751,1.6,False
118910,USNO 735,GJ 3797,451,457,-13.64223,-6.38128,16.27293,m,13.5708827094,1.73,False
118974,USNO 738,GJ 3851,422,456,-12.32739,-9.33462,15.96017,M5.5:,15.2560625689,2.22,False
118999,USNO 741,GJ 3882,381,426,-16.89187,-16.50836,6.3194,m,12.78861654,1.68,False
119048,USNO 746,GJ 3927,348,449,-10.22923,-16.86642,13.23215,m,14.0714104792,1.76,False
119332,USNO 75,GJ 1250,269,553,9.48359,-15.13408,11.72995,m,13.2312292654,1.82,False
83689,USNO 752,HIP 83945,378,346,-1.14625,-5.11979,5.01055,M3,12.4668763222,1.696,False
119137,USNO 753,GJ 3994,272,458,-4.37821,-21.85586,11.32043,m,10.3602999566,1.52,False
119143,USNO 754,GJ 1215,301,379,-2.27808,-12.21725,2.56791,m,14.5826310874,1.88,False
119161,USNO 756,GJ 4011,344,490,-1.64485,-13.45592,16.39896,m,11.1004892897,1.47,False
119338,USNO 76,Gl 784.2A,211,574,12.34523,-18.65392,2.62491,dM5,11.4269148506,1.54,False
101215,USNO 762,HIP 101540,223,595,19.36324,-24.1878,1.81295,M:,9.50062768042,1.45,False
119373,USNO 763,GJ 4163,234,588,12.65152,-13.94262,6.74848,m,11.8748500217,1.54,False
119397,USNO 765,GJ 2152,223,20,17.81553,-15.83603,3.11035,f,14.2654666531,0.45,False
119527,USNO 777,GJ 4294,204,88,17.55075,-5.83935,-2.15656,m,14.6298714285,1.83,False
119543,USNO 778,GJ 4307,390,583,8.86042,-2.53654,23.1053,m,12.7011302654,1.7,False
119568,USNO 780,GJ 4338 B,378,39,11.00149,-1.48074,9.81087,M3 :,11.5865188642,1.61,False
117833,USNO 785,HIP 118200,298,150,16.90648,-0.10745,2.27369,M2V:,10.6202290705,1.5,True
119613,USNO 786,GJ 4385,393,35,11.24033,-0.01245,12.38117,m,14.9835059199,1.87,False
117990,USNO 789,GJ 3035,393,40,13.63611,1.61789,16.19296,m,12.6151045356,None,False
119361,USNO 80,GJ 1256,315,313,6.11247,-7.25286,2.62845,dM4-5,13.4644685397,1.72,False
118277,USNO 806,GJ 3266,472,0,2.28869,4.50137,10.70283,m,13.3442835447,1.69,False
118390,USNO 814,GJ 2045,698,80,0.98777,12.7073,-1.22212,m,14.7432551694,1.86,False
118458,USNO 819,GJ 3420,611,24,-4.15193,15.27222,9.87894,DC9,15.2158239485,0.96,False
118469,USNO 821,GJ 3437,633,32,-6.70935,19.07317,7.19006,m,11.1419295835,1.56,False
37206,USNO 826,HIP 37312,593,592,-12.33287,26.56937,19.36094,,9.12269992482,1.45,True
118856,USNO 846,GJ 3756,472,464,-12.37942,-3.0821,15.71706,m,12.8686347446,1.74,False
119062,USNO 863,GJ 3937,115,485,-7.95782,-14.40539,-1.80791,dM4.5-5,14.4151846931,1.89,False
119179,USNO 872,GJ 4026,302,396,-0.79513,-13.11071,6.02532,m,11.8705304723,1.51,False
119431,USNO 89,Gl 836.5,197,8,9.68508,-6.61379,4.50346,DQ6,12.7445653387,0.17,False
103803,USNO 899,HIP 104137,214,18,16.57173,-15.73443,1.76973,,10.3289260649,1.548,True
119486,USNO 94,Gl 852  B,303,279,9.0798,-4.36301,-1.55957,dM5  e,14.3583450369,1.9,False
119500,USNO 97,GJ 4277 A,236,87,23.43322,-10.15799,1.3426,dM,11.640883787,1.59,False
76598,UU Ursae Minoris,HIP 76832,430,525,-1.79879,-2.59888,12.67171,M4,11.6402932355,1.65,False
118081,UV Ceti,Gl  65  B,406,298,2.27003,1.04443,-0.80985,dM5.5e,15.6029143841,None,False
26308,UY Pictoris,HIP 26373,760,184,1.60473,15.89985,-17.7263,K0V,6.06107011483,0.845,False
118688,UZ Sextantis,GJ 3605,691,495,-16.75384,7.06308,-0.0022,DA,12.5318134475,None,False
76836,Unukalhai,HIP 77070,138,472,-12.45445,-18.5109,2.5126,K2III,0.87375106349,1.167,False
7499,Upsilon Andromedae,HIP 7513,433,58,9.2138,4.14082,8.90768,F8V,3.45348228995,0.536,False
111100,Upsilon Aquarii,HIP 111449,209,203,19.81667,-7.73699,-8.04191,F7V,3.4257823281,0.446,False
48182,Upsilon Ursae Majoris,HIP 48319,541,521,-15.34677,9.68357,30.24757,F0IV,1.04276531614,0.291,False
118835,V 8CEN,GJ 2095,835,362,-10.53,-1.79986,-12.64872,DA6,12.8651846931,0.18,False
81385,V1082 Herculis,HIP 81633,355,479,-7.0857,-19.62345,24.14208,K,6.48049496066,0.982,True
94356,V1688 Aquilae,HIP 94650,227,511,8.04669,-23.50836,5.08016,K0,6.03913388537,0.908,False
102436,V2431 Cygni,HIP 102766,274,577,13.47763,-14.80233,12.64829,K2,6.37810540712,0.939,True
87847,V353 Pavonis,HIP 88118,85,324,-0.00878,-11.59676,-18.39321,Fp,10.3633170479,None,False
79717,V371 Normae,HIP 79958,66,358,-6.67011,-14.18502,-22.81133,K5III,7.03933980784,1.062,False
36246,V372 Puppis,HIP 36349,690,246,-5.08413,12.44935,-7.84123,M1V:e...,8.99902766135,1.442,False
108362,V374 Pegasi,HIP 108706,343,299,6.85479,-3.90932,4.25018,,12.2277371654,1.718,False
36254,V376 Geminorum,HIP 36357,621,10,-5.63759,13.77536,9.29838,K2V,6.50861222452,0.923,False
38120,V377 Geminorum,HIP 38228,621,0,-8.93981,17.18828,10.02682,G5IV,5.2062230448,0.682,False
74475,V379 Serpentis,HIP 74702,95,498,-10.22039,-11.75559,0.21661,K0,5.95733687842,0.83,False
77728,V383 Serpentis,HIP 77963,248,449,-17.62009,-29.12877,9.79067,K,5.93355439073,0.973,True
105102,V390 Pavonis,HIP 105441,75,245,9.28336,-7.69312,-28.28809,K2V(p),6.53075268461,1.01,False
40659,V397 Hydrae,HIP 40774,628,316,-13.31276,19.13332,0.54482,G5,6.5117802312,0.901,True
42214,V401 Hydrae,HIP 42333,647,323,-14.9117,18.11491,-2.80068,G0,4.87272829514,0.655,False
111536,V403 Pegasi,HIP 111888,238,89,21.24801,-7.74998,1.62751,K2,6.70219294734,0.938,False
44398,V405 Hydrae,HIP 44526,680,339,-19.44366,18.71988,-7.69568,K2V,6.52907911176,0.96,False
116051,V406 Pegasi,HIP 116416,327,72,19.95764,-2.14791,12.13838,G5,6.04857666324,0.845,False
49225,V417 Hydrae,HIP 49366,682,387,-19.88076,10.9488,-4.71242,K0,6.32440070383,0.891,False
51782,V418 Hydrae,HIP 51931,709,408,-28.68297,10.93649,-7.56459,K2V,6.21049595958,0.92,False
52311,V419 Hydrae,HIP 52462,747,373,-17.81275,6.17922,-10.47861,K1V,6.05071713646,0.873,False
40344,V430 Puppis,HIP 40459,695,290,-15.74974,23.42356,-13.77257,M0,7.61486529533,1.251,False
