hyg_id,name,code,x,y,3d_x,3d_y,3d_z,spectrum,absmag,colorindex,habitable,number_matches,type_matches,class_matches,complete,class,type
56284,LHS 308,HIP 56452,795,585,-7.96504,0.88993,-5.17166,K0V,6.0626350614,0.811,False,True,True,True,True,K,V
57271,LHS 311,HIP 57443,807,588,-7.01357,0.41246,-6.00079,G3/G5V,5.0617382922,0.664,False,True,True,True,True,G,V
93577,LHS 3431,HIP 93871,233,391,6.93874,-23.04136,3.21832,K5V,7.3039589598,1.056,True,True,True,True,True,K,V
63631,LHS 344,HIP 63833,845,359,-9.19333,-2.67832,-12.45249,K8V,8.0693331714,1.362,False,True,True,True,True,K,V
95884,LHS 3469,HIP 96185,277,533,10.60511,-24.54906,17.50023,G0V,4.0970278157,0.595,False,True,True,True,True,G,V
104039,LHS 3631,HIP 104375,387,562,6.31691,-5.85522,29.45058,K1V,6.2554218023,0.832,False,True,True,True,True,K,V
105782,LHS 3678,HIP 106122,322,590,16.42114,-12.62609,21.3705,G8V,5.561696387,0.759,False,True,True,True,True,G,V
119446,LHS 3717,HD 207491,228,54,20.42057,-13.11371,2.43199,K3 V,6.7139192836,1.04,False,True,True,True,True,K,V
54052,LHS 38,HIP 54211,455,330,-3.40534,0.82485,3.32784,M2VVAR,10.3992222238,1.491,False,True,True,True,True,M,V
72779,LHS 384,HIP 73005,411,472,-10.22,-9.80063,19.2616,K1V,5.8774393229,0.785,False,True,True,True,True,K,V
116056,LHS 3976,HIP 116421,328,69,27.54983,-2.95937,16.65973,F9V,4.3118996,0.604,False,True,True,True,True,F,V
116793,LHS 4008,HIP 117159,329,76,24.90672,-1.61555,14.15676,K2V,6.1110139122,0.859,False,True,True,True,True,K,V
83965,LHS 435,HIP 84223,326,472,-3.59203,-17.24356,16.04559,M1V:,8.1846948461,1.28,False,True,True,True,True,M,V
57768,Groombridge 1830,HIP 57939,478,358,-7.23832,0.22335,5.60369,G8VP,6.6113120355,0.754,False,True,True,True,True,G,V
66944,LHS 47,HIP 67155,428,343,-4.69996,-2.33593,1.39602,M3V,9.7856227658,1.435,True,True,True,True,True,M,V
99144,LHS 486,HIP 99461,95,594,2.64881,-4.11041,-3.56547,K2V,6.4105759315,0.868,False,True,True,True,True,K,V
103128,LHS 503,HIP 103458,145,267,10.86001,-11.08264,-15.05082,G0V,4.8460281422,0.587,False,True,True,True,True,G,V
24396,LHS 5101,HIP 24454,613,161,5.13721,25.7092,0.30341,K2III,7.8769034436,1.189,False,True,True,True,True,K,I
110123,LHS 519,HIP 110468,110,215,16.38419,-7.41537,-22.05459,K0V,6.4790087858,0.833,False,True,True,True,True,K,V
74007,LHS 52,HIP 74234,70,452,-19.21685,-21.01312,-8.41005,K0V:,7.0768604141,0.85,False,True,True,True,True,K,V
74008,LHS 53,HIP 74235,71,452,-18.96588,-20.73906,-8.25578,K0/K1V,6.7363175839,0.77,False,True,True,True,True,K,V
88666,LHS 5333,HIP 88942,155,383,1.19428,-29.43326,-12.44776,K1V,5.3856394062,0.842,True,True,True,True,True,K,V
114525,LHS 5399,HIP 114885,113,180,22.3842,-4.32124,-22.44146,K3V,6.6949448684,1.007,True,True,True,True,True,K,V
115721,LHS 544,HIP 116085,400,3,8.57467,-1.07756,14.4773,K2V,5.6256396202,0.839,True,True,True,True,True,K,V
103880,LHS 62,HIP 104214,384,312,1.97735,-1.86259,2.17952,K5V,7.4903928548,1.069,False,True,True,True,True,K,V
103884,LHS 63,HIP 104217,384,312,1.98957,-1.87373,2.19224,K7V,8.327422009,1.309,False,True,True,True,True,K,V
113688,Lacaille 9352,HIP 114046,378,300,2.59268,-0.625,-1.92745,M2/M3V,9.7636535004,1.483,False,True,True,True,True,M,V
114261,LHS 71,HIP 114622,396,306,3.46475,-0.71679,5.48329,K3VVAR,6.4968607166,1,False,True,True,True,True,K,V
98505,LIM 3,HIP 98819,214,564,8.70549,-14.47296,5.18655,G1V,4.5640821559,0.6,False,True,True,True,True,G,V
107589,LP 578-45,HIP 107931,240,66,27.27431,-17.03875,3.1209,M0V:,9.0833032668,1.42,True,True,True,True,True,M,V
112033,LP 641-4,HIP 112388,238,100,22.27006,-7.4764,0.69304,M1V:,10.1244978221,1.459,True,True,True,True,True,M,V
13479,LPM 133,HIP 13513,0,144,17.36488,16.48445,-17.33469,K1V,5.8765099889,0.933,False,True,True,True,True,K,V
23382,LPM 203,HIP 23437,788,178,3.0939,12.02494,-18.46551,G5V,5.2831653404,0.636,False,True,True,True,True,G,V
24759,LPM 210,HIP 24819,665,122,2.98215,16.57585,-0.9045,K3V,6.6349072517,1.051,False,True,True,True,True,K,V
28826,LPM 229,HIP 28898,785,209,-0.36704,13.87184,-23.59691,K0V,6.2632483611,0.844,False,True,True,True,True,K,V
38795,LPM 276,HIP 38908,789,263,-3.94301,6.98548,-14.06509,G2V...,4.5435364366,0.573,False,True,True,True,True,G,V
3178,LPM 33,HIP 3185,149,140,25.71829,4.59734,-11.5251,G3/G5V,3.8615807087,0.718,False,True,True,True,True,G,V
54804,LPM 375,HIP 54966,742,434,-19.23455,3.79591,-6.42448,K7V,8.3973650986,1.34,False,True,True,True,True,K,V
58775,LPM 414,HIP 58949,735,460,-32.6813,-0.74361,-0.86125,G8V,5.5871874054,0.754,True,True,True,True,True,G,V
63165,LPM 454,HIP 63366,798,485,-20.01676,-5.27316,-3.58831,K0V,5.9280347636,0.769,True,True,True,True,True,K,V
66030,LPM 486,HIP 66238,0,417,-21.55083,-9.43085,-18.98573,G3V,4.8878275044,0.669,False,True,True,True,True,G,V
67440,LPM 496,HIP 67655,13,363,-11.88428,-6.2977,-21.05892,G5V,5.9813854215,0.663,False,True,True,True,True,G,V
69743,LPM 518,HIP 69965,34,475,-13.15312,-9.12624,-7.74475,F7VW,4.6198404176,0.518,False,True,True,True,True,F,V
70701,LPM 527,HIP 70924,31,398,-17.24477,-13.26108,-23.28721,K5/M0V,7.6332646963,1.185,False,True,True,True,True,K,V
71244,LPM 533,HIP 71469,36,458,-25.24476,-20.62674,-7.11166,F5V,3.5834337147,0.464,False,True,True,True,True,F,V
71510,LPM 537,HIP 71735,33,368,-11.42426,-9.62557,-23.02893,G5V,5.1972958562,0.672,False,True,True,True,True,G,V
71894,LPM 539,HIP 72119,37,388,-13.83088,-12.14777,-21.87231,K3V,6.1190990257,0.936,False,True,True,True,True,K,V
77122,LPM 584,HIP 77358,75,431,-6.57232,-10.07137,-9.36741,G6IV,5.0945191969,0.715,False,True,True,True,True,G,V
5213,LPM 59,HIP 5224,65,160,17.74359,5.32189,-22.86728,K1V,6.4961168727,0.925,True,True,True,True,True,K,V
79802,LPM 596,HIP 80043,74,373,-7.23589,-15.57155,-19.22046,K3V,6.854158628,0.941,False,True,True,True,True,K,V
84730,LPM 633,HIP 84988,45,294,-1.15704,-6.96042,-26.98683,G2V,4.7724458,0.607,False,True,True,True,True,G,V
86848,LPM 656,HIP 87116,129,373,-1.17016,-22.25661,-15.04291,G6/G8V,5.0521308918,0.748,True,True,True,True,True,G,V
104877,LPM 771,HIP 105214,90,244,11.38787,-9.6637,-27.33891,G5V,4.132525162,0.689,False,True,True,True,True,G,V
109476,LPM 816,HIP 109821,151,225,14.88021,-7.36744,-14.62816,G5V,4.5052117067,0.648,False,True,True,True,True,G,V
112872,LPM 844,HIP 113231,230,146,33.15149,-9.53304,-4.73901,G6V,5.3009221779,0.659,False,True,True,True,True,G,V
113962,LPM 852,HIP 114322,244,134,29.1841,-6.58058,-1.18093,K3V,6.2087323341,1.012,True,True,True,True,True,K,V
114338,LPM 858,HIP 114699,72,207,13.12401,-2.66416,-25.94478,G5IV,3.7933028791,0.787,False,True,True,True,True,G,V
114342,LPM 860,HIP 114703,230,148,27.12658,-5.50401,-4.34991,G3V,5.9627327398,0.651,False,True,True,True,True,G,V
114620,LPM 862,HIP 114980,60,215,10.44097,-1.96904,-24.95454,K5V,6.853365688,1.13,False,True,True,True,True,K,V
114626,LPM 863,HIP 114986,60,215,10.50355,-1.97813,-25.08033,K5V...,6.532146635,1.049,False,True,True,True,True,K,V
115081,LPM 870,HIP 115445,222,137,18.87639,-3.06769,-3.63595,K2V,6.3535478286,0.881,True,True,True,True,True,K,V
117911,LPM 897,HIP 118278,193,151,24.23856,-0.0562,-8.83844,G8V,5.4119188419,0.741,True,True,True,True,True,G,V
9025,LPM 93,HIP 9044,7,138,8.54498,4.76256,-17.10008,K5V,7.1376080671,1.143,True,True,True,True,True,K,V
9362,LPM 94,HIP 9381,66,150,22.96384,13.32905,-22.86257,G3V,4.6472698439,0.653,False,True,True,True,True,G,V
63434,LTT 13760,HIP 63636,494,450,-25.5106,-7.14187,16.83349,G8IV,5.0262288573,0.655,False,True,True,True,True,G,V
105451,LTT 16265,HIP 105791,274,8,19.39016,-15.4949,12.7622,K1V,6.0512340408,0.828,True,True,True,True,True,K,V
16046,LTT 1641,HIP 16085,833,171,10.49209,13.33348,-27.49694,G8V,5.4033032668,0.761,True,True,True,True,True,G,V
1833,LTT 198,HIP 1837,136,138,18.51816,1.88642,-12.16574,K3/K4V,7.0046144378,1.075,False,True,True,True,True,K,V
22592,LTT 2139,HIP 22646,846,232,1.25365,4.12206,-32.62227,K2V,6.0036535004,0.89,False,True,True,True,True,K,V
31990,LTT 2622,HIP 32076,665,207,-5.22115,28.11028,-7.77602,F7V,4.6113688858,0.563,True,True,True,True,True,F,V
33649,LTT 2712,HIP 33736,736,225,-6.40994,23.71812,-21.64552,K1V,5.8943451636,0.899,True,True,True,True,True,K,V
36726,LTT 2891,HIP 36832,763,242,-6.84074,15.64523,-22.63419,G5/G6V,5.3270272983,0.724,False,True,True,True,True,G,V
37933,LTT 2952,HIP 38041,766,246,-8.63543,16.97981,-26.4746,G6IV/V,5.5328607526,0.745,True,True,True,True,True,G,V
47998,LTT 3605,HIP 48133,777,309,-13.38032,8.62444,-20.83343,K1V,5.8169034436,0.894,True,True,True,True,True,K,V
49587,LTT 3712,HIP 49728,704,392,-30.07037,15.79761,-9.4162,G5V,4.784296679,0.649,True,True,True,True,True,G,V
52218,LTT 3926,HIP 52369,708,414,-21.43205,7.56637,-5.5773,G2/G3V,4.9436644641,0.622,True,True,True,True,True,G,V
56195,LTT 4269,HIP 56363,825,315,-12.73255,1.4943,-30.28202,K0IV/V,5.1550821007,0.828,True,True,True,True,True,K,V
56852,LTT 4337,HIP 57021,787,383,-24.46421,1.98604,-21.34988,G0V,4.2985193158,0.59,True,True,True,True,True,G,V
58066,LTT 4445,HIP 58240,779,406,-29.53096,0.42432,-18.64764,G3V,5.0841067401,0.67,False,True,True,True,True,G,V
58067,LTT 4446,HIP 58241,784,407,-24.67113,0.35185,-15.57838,G3V,5.5045705222,0.64,False,True,True,True,True,G,V
58119,LTT 4447,HIP 58293,777,423,-23.99474,0.28527,-11.77742,K3/K4V,6.794938541,1.024,True,True,True,True,True,K,V
59117,LTT 4549,HIP 59296,818,369,-13.9057,-0.60237,-14.51848,K5V,6.9426555999,1.137,False,True,True,True,True,K,V
59458,LTT 4586,HIP 59639,838,317,-11.3102,-0.68532,-29.61191,K3V,6.124308445,0.892,True,True,True,True,True,K,V
61199,LTT 4779,HIP 61391,814,399,-23.29535,-3.56624,-20.6564,K3V,6.339634021,0.898,True,True,True,True,True,K,V
62279,LTT 4898,HIP 62472,817,461,-17.6454,-3.76527,-8.33955,K4/K5V,7.4082715866,1.149,True,True,True,True,True,K,V
63152,LTT 4961,HIP 63353,839,367,-18.00559,-4.73347,-27.26407,K2V:,7.1964963667,1.221,True,True,True,True,True,K,V
63771,LTT 5013,HIP 63973,838,386,-20.25698,-6.05683,-24.91856,K0V,5.9086071324,0.813,False,True,True,True,True,K,V
64484,LTT 5027,HIP 64690,12,270,-0.99406,-0.33981,-24.6568,G5IV-V,5.1483471834,0.71,False,True,True,True,True,G,V
64271,LTT 5059,HIP 64475,831,435,-21.80526,-7.18052,-13.63751,K1IV/V,5.8972591102,0.923,True,True,True,True,True,K,V
65098,LTT 5142,HIP 65302,12,283,-4.81712,-1.82563,-33.70336,G5V,5.2165603149,0.667,True,True,True,True,True,G,V
66011,LTT 5245,HIP 66219,845,422,-25.42332,-11.09636,-20.54385,K4V,6.719742476,1.025,False,True,True,True,True,K,V
67389,LTT 5373,HIP 67601,13,377,-14.09936,-7.42601,-21.72112,K3V,7.3780398377,1.112,True,True,True,True,True,K,V
68856,LTT 5514,HIP 69075,22,386,-18.00076,-11.28747,-27.47791,K2V,6.7962083244,0.941,False,True,True,True,True,K,V
118983,LTT 5855,HD 129715,46,452,-17.42392,-15.22484,-9.4663,K2/3 V,7.3302999566,1.17,False,True,True,True,True,K,V
73406,LTT 5990,HIP 73633,47,407,-12.62212,-12.96834,-16.28993,K3V,7.0476235143,1.145,False,True,True,True,True,K,V
73840,LTT 6024,HIP 74067,82,456,-23.85432,-25.62789,-4.86581,G0V:,5.2581647373,0.598,False,True,True,True,True,G,V
75027,LTT 6131,HIP 75255,53,387,-14.34471,-17.49669,-25.05789,G5V,5.0379252709,0.657,False,True,True,True,True,G,V
76558,LTT 6255,HIP 76793,73,418,-13.52984,-19.4589,-15.31262,K3V,6.5774685661,0.973,True,True,True,True,True,K,V
76544,LTT 6257,HIP 76779,87,488,-8.54935,-12.27512,-4.87467,K5V,7.9359194427,1.296,False,True,True,True,True,K,V
77208,LTT 6299,HIP 77444,51,342,-7.74254,-11.99135,-30.93753,K1V,5.8180405279,0.898,True,True,True,True,True,K,V
80440,LTT 6566,HIP 80683,102,408,-9.75246,-23.0747,-15.12988,K3V,6.368224894,0.98,True,True,True,True,True,K,V
81017,LTT 6620,HIP 81262,71,356,-4.74102,-12.32528,-18.01455,K4V,7.0349354719,1.096,False,True,True,True,True,K,V
81870,LTT 6697,HIP 82120,134,421,-10.44942,-31.48999,-10.52164,G5V,5.49167813,0.685,False,True,True,True,True,G,V
82583,LTT 6745,HIP 82834,113,404,-4.38717,-15.20779,-9.91612,K4/K5V,8.2233918343,1.378,True,True,True,True,True,K,V
82940,LTT 6772,HIP 83193,57,316,-2.8575,-10.69265,-28.47785,K3/K4V,6.9247300265,1.164,True,True,True,True,True,K,V
118055,LTT 683,HD 7438,344,183,22.89187,7.69968,-3.35719,K1 V,5.9144488464,0.78,False,True,True,True,True,K,V
85789,LTT 6990,HIP 86051,115,370,-2.77908,-25.52315,-20.51283,G8/K0V,6.1665097618,0.79,False,True,True,True,True,G,V
86724,LTT 7063,HIP 86991,77,322,-0.93615,-15.99291,-31.10652,G1V,4.7903111223,0.617,True,True,True,True,True,G,V
87022,LTT 7088,HIP 87292,67,309,-0.54525,-12.69379,-30.66127,K3V,6.6849956584,0.974,False,True,True,True,True,K,V
6163,LTT 733,HIP 6177,78,154,21.89639,7.88824,-22.18614,K1/K2V,6.1538019451,0.876,False,True,True,True,True,K,V
90664,LTT 7361,HIP 90945,100,319,1.58543,-10.9055,-15.31518,K4VP...,7.121379348,1.115,True,True,True,True,True,K,V
6376,LTT 751,HIP 6390,131,140,25.99449,9.73543,-14.07777,K2V,6.2945536278,0.97,True,True,True,True,True,K,V
95173,LTT 7669,HIP 95467,76,285,3.79099,-9.72776,-23.97611,K5V,6.312589418,1.006,True,True,True,True,True,K,V
95552,LTT 7701,HIP 95849,159,327,11.38282,-27.59079,-17.79012,G2V,4.425453948,0.599,False,True,True,True,True,G,V
96330,LTT 7761,HIP 96635,173,327,13.29764,-28.89214,-15.42433,G8IV,6.3681647373,0.872,False,True,True,True,True,G,V
946,LTT 78,HIP 948,112,160,26.53896,1.35425,-21.69571,K5V,7.2431927955,1.071,False,True,True,True,True,K,V
98499,LTT 7929,HIP 98813,151,296,11.33423,-18.85519,-17.11115,G1V,4.6842621719,0.614,False,True,True,True,True,G,V
7240,LTT 851,HIP 7254,72,154,23.43147,10.12054,-24.56321,K0/K1V,5.0835543907,0.815,False,True,True,True,True,K,V
107899,LTT 8758,HIP 108241,170,221,24.61722,-14.83552,-16.39791,K1V,5.8614723,0.842,False,True,True,True,True,K,V
111298,LTT 9102,HIP 111648,85,214,14.2979,-5.41221,-26.01556,G8/K0V,5.8017625204,0.739,True,True,True,True,True,G,V
112134,LTT 9189,HIP 112491,162,189,21.7691,-7.16229,-14.69851,G6V,5.4051046417,0.744,False,True,True,True,True,G,V
113064,LTT 9298,HIP 113423,118,183,25.51447,-7.04046,-23.71272,K0/K1V,5.8166204655,0.846,True,True,True,True,True,K,V
113050,LTT 9299,HIP 113409,218,154,25.33992,-7.01499,-6.38122,K2V:,7.9686598127,1.233,True,True,True,True,True,K,V
114429,LTT 9429,HIP 114790,84,197,16.41628,-3.2537,-25.50607,G5V,5.5380447462,0.695,True,True,True,True,True,G,V
115686,LTT 9573,HIP 116050,130,164,28.42382,-3.62814,-20.14353,G8/K0V,5.3980305629,0.799,True,True,True,True,True,G,V
115893,LTT 9593,HIP 116258,222,153,33.77843,-3.93888,-7.64185,K1/K2V,6.0986527412,0.89,False,True,True,True,True,K,V
116572,LTT 9663,HIP 116937,86,182,20.56431,-1.59967,-27.79717,G5V,5.2937377092,0.704,True,True,True,True,True,G,V
116781,LTT 9688,HIP 117147,72,192,14.97989,-0.98383,-25.40297,K3V,6.6403578442,0.997,True,True,True,True,True,K,V
117893,LTT 9821,HIP 118261,162,144,21.96614,-0.07372,-10.73682,K3/K4V,6.74861654,1.042,True,True,True,True,True,K,V
3087,LUH 3A,HIP 3093,375,262,10.19974,1.76951,4.02599,K0V,5.6519362507,0.85,True,True,True,True,True,K,V
62329,LW Comae Berenices,HIP 62523,489,412,-15.23263,-3.29255,7.21438,G7V,5.1157339505,0.703,False,True,True,True,True,G,V
12154,Lambda 2 Fornacis,HIP 12186,22,135,16.28337,13.30134,-14.49229,G1V,3.7442134157,0.653,False,True,True,True,True,G,V
116219,Lambda Andromedae,HIP 116584,357,37,17.69675,-1.73816,18.7115,G8III-IV,1.7507980819,0.984,False,True,True,True,True,G,V
86220,Lambda Arae,HIP 86486,98,346,-1.21571,-14.17748,-16.61074,F3IV,3.0605311086,0.415,False,True,True,True,True,F,V
24753,Lambda Aurigae,HIP 24813,499,280,1.71559,9.51929,8.14532,G0V,4.1803333032,0.63,False,True,True,True,True,G,V
35253,Lambda Geminorum,HIP 35350,627,41,-9.26169,26.12036,8.23048,A3V...,1.2747528101,0.106,False,True,True,True,True,A,V
49700,Lambda Hydrae,HIP 49841,698,398,-30.50739,15.78146,-7.52279,K0III,0.8796479603,1.007,False,True,True,True,True,K,I
116563,Lambda Piscium,HIP 116928,266,137,30.7737,-2.41545,0.95951,A7V,2.0413842221,0.2,False,True,True,True,True,A,V
90218,Lambda Sagittarii,HIP 90496,162,366,2.6056,-21.24307,-10.17227,K1IIIB,0.9465622548,1.025,False,True,True,True,True,K,I
77023,Lambda Serpentis,HIP 77257,111,520,-6.415,-9.73308,1.5043,G0VVAR,4.0691374062,0.604,False,True,True,True,True,G,V
47042,M Velorum,HIP 47175,765,314,-17.40848,12.5522,-25.00037,A5V,1.7507934771,0.173,False,True,True,True,True,A,V
81771,MCA 44,HIP 82020,372,490,-4.6892,-13.87288,22.36271,F2V,2.704938541,0.375,False,True,True,True,True,F,V
87624,MCA 50,HIP 87895,257,466,-0.31427,-26.08536,11.61245,G2V,4.0415807087,0.642,False,True,True,True,True,G,V
95697,MCA 56,HIP 95995,354,532,3.37322,-8.03023,14.2619,K1V,5.4849579243,0.859,False,True,True,True,True,K,V
12121,MCA 7,HIP 12153,454,156,26.66153,21.71153,7.58981,F7V,2.9065917002,0.516,False,True,True,True,True,F,V
12590,MCA 8,HIP 12623,463,83,14.32142,12.25856,15.92751,F9V,2.9483471834,0.582,False,True,True,True,True,F,V
57927,MCC 136,HIP 58099,570,457,-25.15386,0.55374,13.79657,M0V,8.2010139122,1.361,False,True,True,True,True,M,V
60173,MCC 139,HIP 60357,556,454,-27.37031,-2.70411,14.38144,M3V,8.4306276804,1.473,True,True,True,True,True,M,V
34134,MCC 14,HIP 34222,611,29,-6.02676,20.44273,11.08096,M0V,8.2370320544,1.34,True,True,True,True,True,M,V
66466,MCC 146,HIP 66675,834,523,-13.13463,-6.13333,-1.06128,M0V,8.7979421912,1.376,False,True,True,True,True,M,V
84768,MCC 168,HIP 85026,155,417,-4.14052,-25.22762,-6.83094,K5V,8.7768844596,1.363,True,True,True,True,True,K,V
4862,MCC 2,HIP 4872,417,298,4.49441,1.25977,8.90745,K5V...,9.5478055782,1.463,True,True,True,True,True,K,V
105002,MCC 201,HIP 105341,231,274,11.81421,-9.89292,-5.56303,K5V,8.0180726247,1.34,True,True,True,True,True,K,V
32228,MCC 238,HIP 32313,496,577,-1.35794,6.86356,21.3922,M0:V:,9.1583815662,1.364,False,True,True,True,True,M,V
33286,MCC 240,HIP 33373,580,16,-4.49388,17.86875,15.50192,K5V,7.1718096556,1.117,True,True,True,True,True,K,V
43544,MCC 258,HIP 43667,597,539,-14.52763,15.33706,14.91488,M0V:,7.2068708604,1.139,True,True,True,True,True,M,V
53797,MCC 277,HIP 53953,581,405,-15.65627,4.02553,4.79109,M2V:,10.5056396202,1.454,False,True,True,True,True,M,V
63846,MCC 299,HIP 64048,483,444,-18.84197,-5.72336,13.48427,K3III,7.3910701148,1.178,False,True,True,True,True,K,I
4835,MCC 3,HIP 4845,322,188,20.49596,5.71794,-3.91435,K7V,8.3841497057,1.365,False,True,True,True,True,K,V
118689,MCC 30,HD 237903,504,519,-7.17109,2.95386,11.49854,K7 VE,7.9796763236,1.33,False,True,True,True,True,K,V
51377,MCC 32,HIP 51525,533,490,-10.16891,4.13891,11.18299,K7V,7.8744437231,1.33,False,True,True,True,True,K,V
99006,MCC 329,HIP 99322,205,319,16.49032,-25.98283,-7.83657,K3/K4V,7.2408633032,1.137,True,True,True,True,True,K,V
113238,MCC 340,HIP 113597,175,169,26.02349,-6.91645,-13.31484,K5V:,7.1815689758,1.344,False,True,True,True,True,K,V
113796,MCC 341,HIP 114156,200,176,18.89884,-4.43999,-8.30408,K5V,7.9970584686,1.276,True,True,True,True,True,K,V
113873,MCC 343,HIP 114233,212,74,15.23626,-3.50977,0.90929,M1V:,9.925804508,1.49,True,True,True,True,True,M,V
114580,MCC 344,HIP 114941,264,117,25.66934,-4.88931,2.60639,K7V:,8.4134846986,1.5,True,True,True,True,True,K,V
7640,MCC 379,HIP 7655,407,72,22.56189,10.3488,24.46953,K8V:,8.0286527412,1.101,False,True,True,True,True,K,V
8750,MCC 4,HIP 8768,387,253,9.03383,4.84444,-4.23236,K5/M0V,8.6653103484,1.424,True,True,True,True,True,K,V
118901,MCC 42,GJ 1173,811,497,-19.05343,-8.42461,-0.14271,K7 V,8.6862061869,1.44,False,True,True,True,True,K,V
63265,MCC 43,HIP 63467,781,479,-24.91657,-6.7103,-1.21906,K7V,7.7191158566,1.185,True,True,True,True,True,K,V
19606,MCC 435,HIP 19655,480,3,3.95555,7.82267,24.35014,M0V:,7.6651855887,1.216,True,True,True,True,True,M,V
64676,MCC 44,HIP 64880,468,440,-16.42664,-5.81489,12.80027,M2V:,9.6055586854,1.356,True,True,True,True,True,M,V
25126,MCC 461,HIP 25189,528,33,3.12665,19.37561,27.82264,K8V:,6.7795197326,1.029,True,True,True,True,True,K,V
29885,MCC 473,HIP 29958,661,190,-2.40636,29.96059,-7.42148,M0IV,7.4360126117,1.197,False,True,True,True,True,M,V
66014,MCC 48,HIP 66222,800,503,-18.72485,-8.17649,1.66823,M0.5V:,8.3912089799,1.385,True,True,True,True,True,M,V
66629,MCC 50,HIP 66840,813,489,-21.39642,-10.19751,-0.05299,M0V,7.8860476269,1.288,False,True,True,True,True,M,V
39501,MCC 511,HIP 39612,598,576,-11.83147,19.36397,15.3513,M0V:P,7.9714643223,1.311,True,True,True,True,True,M,V
40609,MCC 518,HIP 40724,675,307,-18.74231,27.08253,-8.94973,K3V,7.1543381018,1.132,True,True,True,True,True,K,V
73231,MCC 55,HIP 73457,72,476,-13.49207,-13.57755,-3.76713,K7V,8.0388930092,1.372,True,True,True,True,True,K,V
119009,MCC 57,Gl 579,390,413,-9.9687,-10.63882,6.77612,K7 V,9.0589519235,1.41,False,True,True,True,True,K,V
74973,MCC 58,HIP 75201,95,480,-11.96655,-14.52579,-1.5729,K7V,8.0793298222,1.31,True,True,True,True,True,K,V
51295,MCC 582,HIP 51443,721,391,-25.83858,10.65375,-10.8612,K5V,7.2554791913,1.163,True,True,True,True,True,K,V
54904,MCC 607,HIP 55066,745,504,-16.70166,3.21843,-4.46001,K7V,8.7544161413,1.401,True,True,True,True,True,K,V
57321,MCC 618,HIP 57493,515,481,-15.48129,0.8752,19.12925,M0V:P,7.5531649475,1.252,True,True,True,True,True,M,V
59197,MCC 636,HIP 59378,512,454,-16.00837,-0.7653,13.95988,M2V,8.9727981388,1.34,True,True,True,True,True,M,V
59353,MCC 637,HIP 59534,534,465,-22.53778,-1.22934,18.72224,M2V,9.043771895,1.456,True,True,True,True,True,M,V
59567,MCC 640,HIP 59748,501,469,-15.21692,-1.00743,17.37897,M2V,8.729930559,1.412,True,True,True,True,True,M,V
60420,MCC 655,HIP 60605,540,454,-24.36839,-2.7024,15.2401,K0V,6.4278894167,0.897,True,True,True,True,True,K,V
61137,MCC 666,HIP 61329,782,461,-24.46717,-3.65673,-6.4618,K3/K4V,7.0614390798,1.103,False,True,True,True,True,K,V
65123,MCC 688,HIP 65327,457,481,-12.46301,-4.74583,21.26453,M0V,7.6915966488,1.262,False,True,True,True,True,M,V
65985,MCC 693,HIP 66193,459,437,-17.56844,-7.64416,12.55076,K5IV,7.3904186569,1.08,True,True,True,True,True,K,V
113585,MCC 77,HIP 113944,397,585,7.66914,-1.89451,18.39991,M1V:,8.3522426901,1.392,False,True,True,True,True,M,V
82120,MCC 778,HIP 82370,125,410,-9.43128,-29.86172,-14.23619,K3V,6.9072251589,1.104,True,True,True,True,True,K,V
20865,MCC 8,HIP 20917,495,263,4.11538,9.8144,4.28299,K7V,8.0018352299,1.363,True,True,True,True,True,K,V
89451,MCC 800,HIP 89728,191,405,2.40853,-29.4868,-3.47596,K3V,6.9097567062,1.06,True,True,True,True,True,K,V
99446,MCC 815,HIP 99764,228,320,11.2009,-16.84758,-2.58497,K7V,8.6423094662,1.351,True,True,True,True,True,K,V
102925,MCC 827,HIP 103256,229,599,15.29616,-15.96339,5.17575,K3V,7.0392365515,1.054,True,True,True,True,True,K,V
103437,MCC 828,HIP 103768,183,272,12.28732,-12.11177,-11.00174,K5V,7.8152116951,1.239,False,True,True,True,True,K,V
53172,MCC 874,HIP 53327,471,533,-5.14323,1.51228,21.60666,K8V:,7.742198738,1.097,True,True,True,True,True,K,V
63205,MCC 883,HIP 63406,483,454,-17.36832,-4.61725,16.17391,G9V,6.6829026504,0.94,True,True,True,True,True,G,V
73921,MCC 885,HIP 74148,364,446,-20.96109,-22.69052,13.76348,K8V:,6.6742566226,1.07,True,True,True,True,True,K,V
25813,MCC 9,HIP 25878,480,292,0.70566,5.63517,-0.36448,M1V,9.194105973,1.474,True,True,True,True,True,M,V
14409,MCC 98,HIP 14445,459,229,10.14256,10.72937,0.50718,M0V,8.2226225705,1.358,True,True,True,True,True,M,V
119313,MCY 3,GJ 1245 A,378,320,1.60578,-2.96152,3.30163,M5.5 V E,15.0416793046,1.9,False,True,True,True,True,M,V
92628,MET 87AB,HIP 92919,246,510,4.74521,-19.07252,8.56918,K0V,6.5037927088,0.91,False,True,True,True,True,K,V
62809,MET 9,HIP 63008,540,446,-30.84086,-7.49914,12.89324,F8V,4.3161704749,0.576,False,True,True,True,True,F,V
114785,MKR 1A,HIP 115147,421,568,3.70723,-0.66313,19.38081,G9V,6.0528972485,0.893,False,True,True,True,True,G,V
